file,run,latency_ms,transcript,meta,reference,wer,model
pay_bill_02.wav,2,2169.6992000797763,i want to make an online bill payment,"{""model_path"": ""bench/models/vosk/vosk-model-small-en-us-0.15"", ""device"": ""cpu"", ""latency_ms"": 1782.2824999457225}",I want to make an online bill payment,0.0,voskadapter
pay_bill_02.wav,3,2253.9405999705195,i want to make an online bill payment,"{""model_path"": ""bench/models/vosk/vosk-model-small-en-us-0.15"", ""device"": ""cpu"", ""latency_ms"": 1885.858399909921}",I want to make an online bill payment,0.0,voskadapter
pay_bill_03.wav,1,2305.734800058417,i would like to make a bill payment,"{""model_path"": ""bench/models/vosk/vosk-model-small-en-us-0.15"", ""device"": ""cpu"", ""latency_ms"": 1944.236999959685}",I would like to make a down payment,0.125,voskadapter
pay_bill_03.wav,2,2340.2440999634564,i would like to make a bill payment,"{""model_path"": ""bench/models/vosk/vosk-model-small-en-us-0.15"", ""device"": ""cpu"", ""latency_ms"": 1967.8118999581784}",I would like to make a down payment,0.125,voskadapter
pay_bill_03.wav,3,2374.7179999481887,i would like to make a bill payment,"{""model_path"": ""bench/models/vosk/vosk-model-small-en-us-0.15"", ""device"": ""cpu"", ""latency_ms"": 2007.4395999545231}",I would like to make a down payment,0.125,voskadapter
pay_bill_04.wav,1,1955.194600042887,i need to make a payment,"{""model_path"": ""bench/models/vosk/vosk-model-small-en-us-0.15"", ""device"": ""cpu"", ""latency_ms"": 1589.7689000703394}",I need to make a payment,0.0,voskadapter
pay_bill_04.wav,2,2029.5122999232265,i need to make a payment,"{""model_path"": ""bench/models/vosk/vosk-model-small-en-us-0.15"", ""device"": ""cpu"", ""latency_ms"": 1669.756600051187}",I need to make a payment,0.0,voskadapter
pay_bill_04.wav,3,2004.4159999815747,i need to make a payment,"{""model_path"": ""bench/models/vosk/vosk-model-small-en-us-0.15"", ""device"": ""cpu"", ""latency_ms"": 1643.8126999419183}",I need to make a payment,0.0,voskadapter
pay_bill_05.wav,1,1963.317400077358,make a bill payment,"{""model_path"": ""bench/models/vosk/vosk-model-small-en-us-0.15"", ""device"": ""cpu"", ""latency_ms"": 1582.1054000407457}",make a bill payment,0.0,voskadapter
pay_bill_05.wav,2,2036.092899972573,make a bill payment,"{""model_path"": ""bench/models/vosk/vosk-model-small-en-us-0.15"", ""device"": ""cpu"", ""latency_ms"": 1660.427000024356}",make a bill payment,0.0,voskadapter
pay_bill_05.wav,3,1968.4821999398991,make a bill payment,"{""model_path"": ""bench/models/vosk/vosk-model-small-en-us-0.15"", ""device"": ""cpu"", ""latency_ms"": 1602.055500028655}",make a bill payment,0.0,voskadapter
pay_bill_06.wav,1,2090.3185000643134,i'd like to make a payment,"{""model_path"": ""bench/models/vosk/vosk-model-small-en-us-0.15"", ""device"": ""cpu"", ""latency_ms"": 1724.9603999080136}",I'd like to make a payment,0.0,voskadapter
pay_bill_06.wav,2,2134.1757000191137,i'd like to make a payment,"{""model_path"": ""bench/models/vosk/vosk-model-small-en-us-0.15"", ""device"": ""cpu"", ""latency_ms"": 1766.7956000659615}",I'd like to make a payment,0.0,voskadapter
pay_bill_06.wav,3,2081.3495999900624,i'd like to make a payment,"{""model_path"": ""bench/models/vosk/vosk-model-small-en-us-0.15"", ""device"": ""cpu"", ""latency_ms"": 1725.029999972321}",I'd like to make a payment,0.0,voskadapter
pay_bill_07.wav,1,1863.185800029896,my bills or do,"{""model_path"": ""bench/models/vosk/vosk-model-small-en-us-0.15"", ""device"": ""cpu"", ""latency_ms"": 1474.5372999459505}",my bills are due,0.5,voskadapter
pay_bill_07.wav,2,1875.388800050132,my bills or do,"{""model_path"": ""bench/models/vosk/vosk-model-small-en-us-0.15"", ""device"": ""cpu"", ""latency_ms"": 1516.8247999390587}",my bills are due,0.5,voskadapter
pay_bill_07.wav,3,1903.066600090824,my bills do,"{""model_path"": ""bench/models/vosk/vosk-model-small-en-us-0.15"", ""device"": ""cpu"", ""latency_ms"": 1543.025300023146}",my bills are due,0.5,voskadapter
pay_bill_08.wav,1,2341.028099996038,wanna pay off my entire balance,"{""model_path"": ""bench/models/vosk/vosk-model-small-en-us-0.15"", ""device"": ""cpu"", ""latency_ms"": 1976.497899973765}",I want to pay off my entire balance,0.375,voskadapter
pay_bill_08.wav,2,2339.1609999816865,wanna pay off my entire balance,"{""model_path"": ""bench/models/vosk/vosk-model-small-en-us-0.15"", ""device"": ""cpu"", ""latency_ms"": 1977.68809995614}",I want to pay off my entire balance,0.375,voskadapter
pay_bill_08.wav,3,2323.418500018306,wanna pay off my entire balance,"{""model_path"": ""bench/models/vosk/vosk-model-small-en-us-0.15"", ""device"": ""cpu"", ""latency_ms"": 1957.3508000466973}",I want to pay off my entire balance,0.375,voskadapter
pay_bill_09.wav,1,1984.0032999636603,i would like to make a payment,"{""model_path"": ""bench/models/vosk/vosk-model-small-en-us-0.15"", ""device"": ""cpu"", ""latency_ms"": 1621.269700000994}",I would like to make a payment,0.0,voskadapter
pay_bill_09.wav,2,1937.2311000479383,i would like to make a payment,"{""model_path"": ""bench/models/vosk/vosk-model-small-en-us-0.15"", ""device"": ""cpu"", ""latency_ms"": 1562.5367999309674}",I would like to make a payment,0.0,voskadapter
pay_bill_09.wav,3,1957.4392000213263,i would like to make a payment,"{""model_path"": ""bench/models/vosk/vosk-model-small-en-us-0.15"", ""device"": ""cpu"", ""latency_ms"": 1581.9676000392064}",I would like to make a payment,0.0,voskadapter
pay_bill_10.wav,1,1977.61000005994,i'd like to pay my bill,"{""model_path"": ""bench/models/vosk/vosk-model-small-en-us-0.15"", ""device"": ""cpu"", ""latency_ms"": 1621.5062000555918}",I'd like to pay my bill,0.0,voskadapter
pay_bill_10.wav,2,1972.1818999387324,i'd like to pay my bill,"{""model_path"": ""bench/models/vosk/vosk-model-small-en-us-0.15"", ""device"": ""cpu"", ""latency_ms"": 1600.4386999411508}",I'd like to pay my bill,0.0,voskadapter
pay_bill_10.wav,3,1999.241799931042,i'd like to pay my bill,"{""model_path"": ""bench/models/vosk/vosk-model-small-en-us-0.15"", ""device"": ""cpu"", ""latency_ms"": 1636.0989999957383}",I'd like to pay my bill,0.0,voskadapter
atm_limit_01.wav,1,3351.339900051244,How much money can I take out at the ATM?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3351.3258000602946}",how much money can I take out at the ATM,0.0,whisperadapter
atm_limit_01.wav,2,3439.28789999336,How much money can I take out at the ATM?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3439.276200020686}",how much money can I take out at the ATM,0.0,whisperadapter
atm_limit_01.wav,3,3065.30809996184,How much money can I take out at the ATM?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3065.2968999929726}",how much money can I take out at the ATM,0.0,whisperadapter
atm_limit_02.wav,1,3422.641500015743,How much money can I withdraw at the ATM?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3422.627200023271}",how much money can I withdraw at the ATM,0.0,whisperadapter
atm_limit_02.wav,2,3237.436799914576,How much money can I withdraw at the ATM?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3237.4262999510393}",how much money can I withdraw at the ATM,0.0,whisperadapter
atm_limit_02.wav,3,3144.544899929315,How much money can I withdraw at the ATM?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3144.534800085239}",how much money can I withdraw at the ATM,0.0,whisperadapter
atm_limit_03.wav,1,3075.197000056505,What is my limit at the ATM?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3075.1836999552324}",what is my limit at the ATM,0.0,whisperadapter
atm_limit_03.wav,2,3155.875299940817,What is my limit at the ATM?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3155.863600084558}",what is my limit at the ATM,0.0,whisperadapter
atm_limit_03.wav,3,3203.294300008565,What is my limit at the ATM?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3203.2825999194756}",what is my limit at the ATM,0.0,whisperadapter
balance_01.wav,1,2913.484500022605,Can I see my count Bella?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2913.4707999182865}",can you see my account balance,0.5,whisperadapter
balance_01.wav,2,3001.846699975431,Can I see my count Bella?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3001.8350000027567}",can you see my account balance,0.5,whisperadapter
balance_01.wav,3,2955.0008999649435,Can I see my count Bella?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2954.9894999945536}",can you see my account balance,0.5,whisperadapter
balance_02.wav,1,2760.739699937403,What is my account balance?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2760.7273999601603}",what is my account balance,0.0,whisperadapter
balance_02.wav,2,2785.464199958369,What is my account balance?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2785.4527999879792}",what is my account balance,0.0,whisperadapter
balance_02.wav,3,2761.6701000370085,What is my account balance?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2761.65880006738}",what is my account balance,0.0,whisperadapter
balance_03.wav,1,2894.950899994001,Show me my account balance.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2894.9368000030518}",show me my account balance,0.0,whisperadapter
balance_03.wav,2,2739.3425999907777,Show me my account balance.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2739.331300021149}",show me my account balance,0.0,whisperadapter
balance_03.wav,3,2864.714900031686,Show me my account balance.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2864.7054999601096}",show me my account balance,0.0,whisperadapter
balance_04.wav,1,3103.965900023468,I would like to know what my current account balance shows.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3103.956300066784}",I would like to know what my current account balance shows,0.0,whisperadapter
balance_04.wav,2,3007.1379999862984,I would like to know what my current account balance shows.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3007.1282000280917}",I would like to know what my current account balance shows,0.0,whisperadapter
balance_04.wav,3,2969.537700060755,I would like to know what my current account balance shows.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2969.526599976234}",I would like to know what my current account balance shows,0.0,whisperadapter
balance_05.wav,1,2778.1971000367776,What's my current balance?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2778.1865999568254}",what's my current balance,0.0,whisperadapter
balance_05.wav,2,2993.8782999524847,What's my current balance?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2993.8656000886112}",what's my current balance,0.0,whisperadapter
balance_05.wav,3,2768.2454999303445,What's my current balance?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2768.2353999698535}",what's my current balance,0.0,whisperadapter
balance_06.wav,1,2675.8034001104534,Account balance.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2675.792900030501}",account balance,0.0,whisperadapter
balance_06.wav,2,2695.4612000845373,Account balance.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2695.4506000038236}",account balance,0.0,whisperadapter
balance_06.wav,3,2611.284000100568,Account balance.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2611.2750000320375}",account balance,0.0,whisperadapter
balance_07.wav,1,2809.012799989432,Show me my account balance please.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2809.0030000312254}",show me my account balance please,0.0,whisperadapter
balance_07.wav,2,2831.888999906369,Show me my account balance please.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2831.8791000638157}",show me my account balance please,0.0,whisperadapter
balance_07.wav,3,2861.708699958399,Show me my account balance please.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2861.697299988009}",show me my account balance please,0.0,whisperadapter
balance_08.wav,1,2748.9025000249967,Show me my account balance.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2748.8861000165343}",show me my account balance,0.0,whisperadapter
balance_08.wav,2,2844.7286000009626,Show me my account balance.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2844.7183000389487}",show me my account balance,0.0,whisperadapter
balance_08.wav,3,2819.4347000680864,Show me my account balance.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2819.425499998033}",show me my account balance,0.0,whisperadapter
balance_09.wav,1,3142.6059000659734,Could I see my account balance please?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3142.5962999928743}",can I see my account balance please,0.1428571428571428,whisperadapter
balance_09.wav,2,3357.087100041099,Could I see my account balance please?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3357.0784999756142}",can I see my account balance please,0.1428571428571428,whisperadapter
balance_09.wav,3,3384.3062999658287,Could I see my account balance please?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3384.2962000053376}",can I see my account balance please,0.1428571428571428,whisperadapter
balance_10.wav,1,3173.4726999420677,You show me my current account balance.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3173.457800061442}",show me my current account balance,0.1666666666666666,whisperadapter
balance_10.wav,2,2920.2721000183374,You show me my current account balance.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2920.259900041856}",show me my current account balance,0.1666666666666666,whisperadapter
balance_10.wav,3,3377.852800069377,You show me my current account balance.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3377.842799993232}",show me my current account balance,0.1666666666666666,whisperadapter
card_issues_01.wav,1,3141.7791000567377,Why was my card declined?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3141.768299974501}",why was my card declined,0.0,whisperadapter
card_issues_01.wav,2,2754.791000043042,Why was my card declined?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2754.7806999646127}",why was my card declined,0.0,whisperadapter
card_issues_01.wav,3,2853.8605999201536,Why was my card declined?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2853.8511000806466}",why was my card declined,0.0,whisperadapter
card_issues_02.wav,1,2772.5785999791697,I need help activating my code.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2772.568699903786}",I need help activating my scars,0.1666666666666666,whisperadapter
card_issues_02.wav,2,2759.867600048892,I need help activating my code.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2759.8578999750316}",I need help activating my scars,0.1666666666666666,whisperadapter
card_issues_02.wav,3,2984.9439000245184,I need help activating my code.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2984.932200051844}",I need help activating my scars,0.1666666666666666,whisperadapter
card_issues_03.wav,1,2676.269399933517,Card not working.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2676.258600084111}",card not working,0.0,whisperadapter
card_issues_03.wav,2,2624.24649996683,Card not working.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2624.237300013192}",card not working,0.0,whisperadapter
card_issues_03.wav,3,2779.9684000201523,Card not working.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2779.9586000619456}",card not working,0.0,whisperadapter
card_issues_04.wav,1,2842.3038000473757,My card isn't working.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2842.2935999697074}",my card isn't working,0.0,whisperadapter
card_issues_04.wav,2,2826.5182999894023,My card isn't working.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2826.5058000106364}",my card isn't working,0.0,whisperadapter
card_issues_04.wav,3,2801.946399966255,My card isn't working.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2801.9353999989107}",my card isn't working,0.0,whisperadapter
card_issues_05.wav,1,2968.2756999973208,trying to figure out why my payment was declined,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2968.265400035307}",trying to figure out why my payment was declined,0.0,whisperadapter
card_issues_05.wav,2,2982.5112000107765,trying to figure out why my payment was declined,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2982.5006999308243}",trying to figure out why my payment was declined,0.0,whisperadapter
card_issues_05.wav,3,2899.909400031902,trying to figure out why my payment was declined,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2899.8996999580413}",trying to figure out why my payment was declined,0.0,whisperadapter
cash_deposit_01.wav,1,3455.49469999969,How do I deposit money into my account?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3455.4843000369146}",how do I deposit money into my account,0.0,whisperadapter
cash_deposit_01.wav,2,2884.446099982597,How do I deposit money into my account?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2884.436299907975}",how do I deposit money into my account,0.0,whisperadapter
cash_deposit_01.wav,3,2577.751599950716,How do I deposit money into my account?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2577.741999994032}",how do I deposit money into my account,0.0,whisperadapter
cash_deposit_02.wav,1,2266.9412000104785,I would like to deposit money into my account.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2266.933499951847}",would you like to deposit money into my account,0.2222222222222222,whisperadapter
cash_deposit_02.wav,2,2516.932300059125,I would like to deposit money into my account.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2516.9241999974474}",would you like to deposit money into my account,0.2222222222222222,whisperadapter
cash_deposit_02.wav,3,2401.422000024468,I would like to deposit money into my account.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2401.413100073114}",would you like to deposit money into my account,0.2222222222222222,whisperadapter
cash_deposit_03.wav,1,3080.9713000198826,How do I deposit money into my account?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3080.961799947545}",how do I deposit money into my account,0.0,whisperadapter
cash_deposit_03.wav,2,2929.232400027104,How do I deposit money into my account?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2929.217700031586}",how do I deposit money into my account,0.0,whisperadapter
cash_deposit_03.wav,3,2887.933499994688,How do I deposit money into my account?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2887.9231000319123}",how do I deposit money into my account,0.0,whisperadapter
cash_deposit_04.wav,1,2790.913400007412,Can I make a deposit?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2790.9032999305055}",can I make a deposit,0.0,whisperadapter
cash_deposit_04.wav,2,2940.673499950208,Can I make a deposit?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2940.6637999927625}",can I make a deposit,0.0,whisperadapter
cash_deposit_04.wav,3,2851.58770007547,Can I make a deposit?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2851.5759999863803}",can I make a deposit,0.0,whisperadapter
cash_deposit_05.wav,1,3079.253099975176,"Hi, I want to deposit money into my savings account.","{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3079.241200000979}",hi I want to deposit money into my savings account,0.0,whisperadapter
cash_deposit_05.wav,2,3095.504500088282,"Hi, I want to deposit money into my savings account.","{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3095.493800006807}",hi I want to deposit money into my savings account,0.0,whisperadapter
cash_deposit_05.wav,3,3179.172100033611,"Hi, I want to deposit money into my savings account.","{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3179.1603999445215}",hi I want to deposit money into my savings account,0.0,whisperadapter
cash_deposit_06.wav,1,2823.8314000191167,I'd like to make a deposit.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2823.8195999292657}",I'd like to make a deposit,0.0,whisperadapter
cash_deposit_06.wav,2,2834.1903999680653,I'd like to make a deposit.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2834.1791999991983}",I'd like to make a deposit,0.0,whisperadapter
cash_deposit_06.wav,3,2912.7589999698102,I'd like to make a deposit.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2912.7499000169337}",I'd like to make a deposit,0.0,whisperadapter
cash_deposit_07.wav,1,2761.799299973063,Deposit money into account.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2761.7880000034347}",deposit money into account,0.0,whisperadapter
cash_deposit_07.wav,2,2822.941999998875,Deposit money into account.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2822.9311000322923}",deposit money into account,0.0,whisperadapter
cash_deposit_07.wav,3,2808.695300016552,Deposit money into account.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2808.6853000568226}",deposit money into account,0.0,whisperadapter
cash_deposit_08.wav,1,2829.2938000522554,Where can I deposit money?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2829.2842999799177}",where can I deposit money,0.0,whisperadapter
cash_deposit_08.wav,2,2987.2129999566823,Where can I deposit money?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2987.2031999984756}",where can I deposit money,0.0,whisperadapter
cash_deposit_08.wav,3,2761.119900038466,Where can I deposit money?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2761.109699960798}",where can I deposit money,0.0,whisperadapter
cash_deposit_09.wav,1,2738.273099996149,How can I make a deposit?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2738.262200029567}",how can I make a deposit,0.0,whisperadapter
cash_deposit_09.wav,2,2871.648200089112,How can I make a deposit?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2871.6385000152513}",how can I make a deposit,0.0,whisperadapter
cash_deposit_09.wav,3,2902.053099940531,How can I make a deposit?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2902.0429000956938}",how can I make a deposit,0.0,whisperadapter
cash_deposit_10.wav,1,3070.843599969521,I'd like to deposit money into my account.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3070.8313999930397}",I'd like to deposit money into my account,0.0,whisperadapter
cash_deposit_10.wav,2,3187.7992999507114,I'd like to deposit money into my account.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3187.7889001043513}",I'd like to deposit money into my account,0.0,whisperadapter
cash_deposit_10.wav,3,3140.2465999126434,I'd like to deposit money into my account.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3140.2367000700906}",I'd like to deposit money into my account,0.0,whisperadapter
latest_transactions_01.wav,1,3013.740500085987,I'm talking about recent transactions on my card.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3013.7299000052735}",tell me about recent transactions on my card,0.25,whisperadapter
latest_transactions_01.wav,2,2942.841299925931,I'm talking about recent transactions on my card.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2942.8322000894696}",tell me about recent transactions on my card,0.25,whisperadapter
latest_transactions_01.wav,3,2985.191599931568,I'm talking about recent transactions on my card.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2985.181099968031}",tell me about recent transactions on my card,0.25,whisperadapter
latest_transactions_02.wav,1,2851.9892999902368,Please show me my latest transactions.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2851.977700018324}",please show me my latest transactions,0.0,whisperadapter
latest_transactions_02.wav,2,2788.278399966657,Please show me my latest transactions.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2788.266899995506}",please show me my latest transactions,0.0,whisperadapter
latest_transactions_02.wav,3,2772.823900100775,Please show me my latest transactions.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2772.8117000078782}",please show me my latest transactions,0.0,whisperadapter
latest_transactions_03.wav,1,2765.426700003445,Show me my recent transactions.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2765.41150000412}",show me my recent transactions,0.0,whisperadapter
latest_transactions_03.wav,2,2836.677100043744,Show me my recent transactions.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2836.6660999599844}",show me my recent transactions,0.0,whisperadapter
latest_transactions_03.wav,3,2875.1535000046715,Show me my recent transactions.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2875.1349999802187}",show me my recent transactions,0.0,whisperadapter
pay_bill_01.wav,1,3122.8951000375678,I'd like to make a payment on the bill.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3122.8833999484777}",epic to make a payment on the bill,0.25,whisperadapter
pay_bill_01.wav,2,3062.6215999946,I'd like to make a payment on the bill.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3062.6117000356317}",epic to make a payment on the bill,0.25,whisperadapter
pay_bill_01.wav,3,3099.7871999861677,I'd like to make a payment on the bill.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3099.7763000195846}",epic to make a payment on the bill,0.25,whisperadapter
pay_bill_02.wav,1,3001.613400061615,"Hi, I want to make an online bill payment.","{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3001.6028999816626}",I want to make an online bill payment,0.125,whisperadapter
pay_bill_02.wav,2,3077.0077999914065,"Hi, I want to make an online bill payment.","{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3076.9973000278696}",I want to make an online bill payment,0.125,whisperadapter
pay_bill_02.wav,3,3154.9754999578,"Hi, I want to make an online bill payment.","{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3154.963699984364}",I want to make an online bill payment,0.125,whisperadapter
pay_bill_03.wav,1,3008.379100007005,I would like to make a bill payment.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3008.366899914108}",I would like to make a down payment,0.125,whisperadapter
pay_bill_03.wav,2,2991.903900052421,I would like to make a bill payment.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2991.892399964854}",I would like to make a down payment,0.125,whisperadapter
pay_bill_03.wav,3,3044.7779999813065,I would like to make a bill payment.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3044.7677000192925}",I would like to make a down payment,0.125,whisperadapter
pay_bill_04.wav,1,2932.166400016285,I need to make a payment.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2932.156699942425}",I need to make a payment,0.0,whisperadapter
pay_bill_04.wav,2,2734.3324999092147,I need to make a payment.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2734.3230999540538}",I need to make a payment,0.0,whisperadapter
pay_bill_04.wav,3,4896.908900002018,I need to make a payment.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 4896.896500024013}",I need to make a payment,0.0,whisperadapter
pay_bill_05.wav,1,5846.152600017376,Make a bill payment.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 5846.139799919911}",make a bill payment,0.0,whisperadapter
pay_bill_05.wav,2,5642.840499989688,Make a bill payment.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 5642.803599941544}",make a bill payment,0.0,whisperadapter
pay_bill_05.wav,3,5787.615300039761,Make a bill payment.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 5787.601500051096}",make a bill payment,0.0,whisperadapter
pay_bill_06.wav,1,3682.047500042245,I'd like to make a payment.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3682.0376999676228}",I'd like to make a payment,0.0,whisperadapter
pay_bill_06.wav,2,2214.2513999715447,I'd like to make a payment.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2214.243600028567}",I'd like to make a payment,0.0,whisperadapter
pay_bill_06.wav,3,2250.5374000174925,I'd like to make a payment.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2250.5289999535307}",I'd like to make a payment,0.0,whisperadapter
