file_name,language_variety,lang_id,intent_id,intent,transcript,english_transcription,duration,sample_rate,channels,frames,audio_container,audio_subtype,source_index,dataset_path,source_path,sha256,dataset_revision,duration_bucket,is_short_le_4s,source_sha256,source_sample_rate,source_channels,source_frames,source_duration,source_audio_format,source_audio_subtype,audio_format,resampled,downmixed_to_mono
en-GB_atm_limit_0012.wav,en-GB,3,3,atm_limit,hello I need to withdraw some cash you tell me what the daily limit is on my account please just withdraw cash cashpoint,hello I need to withdraw some cash you tell me what the daily limit is on my account please just withdraw cash cashpoint,9.472,16000,1,151552,WAV,PCM_16,173,en-GB~ATM_LIMIT/60268f03c7abb7f832138b86.wav,en-GB~ATM_LIMIT/60268f03c7abb7f832138b86.wav,1d0678b9df8746149a54e8dcd499092ed1bda376dd1aa515ff59bee61c59da51,40ce77cb32a384e4d50a568e1ec39ac804019d33,>8 s,False,c3598f7e452463358d617c5754fc5e03bb4823cbff13b771d66af4cc8501d2fe,8000,1,75776,9.472,WAV,ULAW,WAV,True,False
en-GB_atm_limit_0013.wav,en-GB,3,3,atm_limit,I'm just ringing to ask it what is the actual limit at the ATM I can withdraw my bank account,I'm just ringing to ask it what is the actual limit at the ATM I can withdraw my bank account,9.130625,16000,1,146090,WAV,PCM_16,174,en-GB~ATM_LIMIT/60268cf4dc3604f481bcb74a.wav,en-GB~ATM_LIMIT/60268cf4dc3604f481bcb74a.wav,66968db4ffc534de0b32d0a7ebf2144875995f59fad8bd60cfdc581f639c32a3,40ce77cb32a384e4d50a568e1ec39ac804019d33,>8 s,False,09543fdac9409d9aa051a3165edc96edcd47579a9facb3fcf9e6d2e3bdb4bdbf,8000,1,73045,9.130625,WAV,ULAW,WAV,True,False
en-GB_atm_limit_0014.wav,en-GB,3,3,atm_limit,hi I'm looking for some information please I'm looking to find out what is the maximum amount of money I can withdraw from a ATM and Monday thanks,hi I'm looking for some information please I'm looking to find out what is the maximum amount of money I can withdraw from a ATM and Monday thanks,13.653375,16000,1,218454,WAV,PCM_16,175,en-GB~ATM_LIMIT/60268dd5c7abb7f832138a91.wav,en-GB~ATM_LIMIT/60268dd5c7abb7f832138a91.wav,580f83f07d0d10d81427c1719310eddb51667367c981a624287027eaea6d5f20,40ce77cb32a384e4d50a568e1ec39ac804019d33,>8 s,False,721958c4b8e9070cc3f02be8c69b836fafd97d06d40fe02d8120247de4bea1ed,8000,1,109227,13.653375,WAV,ULAW,WAV,True,False
en-GB_atm_limit_0015.wav,en-GB,3,3,atm_limit,how much money am I able to withdraw at the ATM,how much money am I able to withdraw at the ATM,4.949375,16000,1,79190,WAV,PCM_16,176,en-GB~ATM_LIMIT/60268dd4c7abb7f832138a90.wav,en-GB~ATM_LIMIT/60268dd4c7abb7f832138a90.wav,31b8941e9a0e3c9101769210a7588f809e4a4fe83f1cc5be525517dce1317e18,40ce77cb32a384e4d50a568e1ec39ac804019d33,>4–8 s,True,97001536412944e617bb2b4fd2e41edbde2eebd302ed24cfa36962b12d1e9610,8000,1,39595,4.949375,WAV,ULAW,WAV,True,False
en-GB_atm_limit_0016.wav,en-GB,3,3,atm_limit,oh hi there I was wondering what's the maximum amount of money I can withdraw from an ATM machine,oh hi there I was wondering what's the maximum amount of money I can withdraw from an ATM machine,8.533375,16000,1,136534,WAV,PCM_16,177,en-GB~ATM_LIMIT/60268d93dc3604f481bcb760.wav,en-GB~ATM_LIMIT/60268d93dc3604f481bcb760.wav,a4284d74ac97b4180f02f3be431668bb13b863b9ece6416631f75021dc489061,40ce77cb32a384e4d50a568e1ec39ac804019d33,>8 s,False,6401d839b19bd7161dc81bb0c3b42931a1b3234ebdefb65da89eb95197b84881,8000,1,68267,8.533375,WAV,ULAW,WAV,True,False
en-GB_atm_limit_0017.wav,en-GB,3,3,atm_limit,how much money can I withdraw,how much money can I withdraw,2.901375,16000,1,46422,WAV,PCM_16,178,en-GB~ATM_LIMIT/60268efbc421a821df7c1895.wav,en-GB~ATM_LIMIT/60268efbc421a821df7c1895.wav,0d0be89853b2ade551cd72566d7e00d721be5d661fe690675a7579a6900a1606,40ce77cb32a384e4d50a568e1ec39ac804019d33,>2–4 s,True,a06e49f08524ecb3be443feb74e310aa95e6e6ad225691d79bfec8dd00d0f285,8000,1,23211,2.901375,WAV,ULAW,WAV,True,False
en-GB_atm_limit_0018.wav,en-GB,3,3,atm_limit,hi can you let me know my cash withdrawal limit thank you,hi can you let me know my cash withdrawal limit thank you,5.94425,16000,1,95108,WAV,PCM_16,179,en-GB~ATM_LIMIT/60268d98c7abb7f832138a61.wav,en-GB~ATM_LIMIT/60268d98c7abb7f832138a61.wav,b3ad8184087d63b8d9e5d6bd7547163c6e5143a68d140128f65e96c01e79a18a,40ce77cb32a384e4d50a568e1ec39ac804019d33,>4–8 s,True,b3889ecf1c4d1127b063f10877e65c7af9835d54392050336108cfd26f19fdf8,8000,1,47554,5.94425,WAV,ULAW,WAV,True,False
en-GB_atm_limit_0019.wav,en-GB,3,3,atm_limit,hi I'm I was just wondering what the maximum limit is at the ATM withdrawal of money and and I'm able to increase my withdrawal an access machine from the standard,hi I'm I was just wondering what the maximum limit is at the ATM withdrawal of money and and I'm able to increase my withdrawal an access machine from the standard,18.602625,16000,1,297642,WAV,PCM_16,180,en-GB~ATM_LIMIT/60268f71c7abb7f832138c67.wav,en-GB~ATM_LIMIT/60268f71c7abb7f832138c67.wav,837295046e33c221e6c9f0513cf11e9424324fb0f9f5af827958f832fbcdb9a1,40ce77cb32a384e4d50a568e1ec39ac804019d33,>8 s,False,cc9bba58ad658b096e589ce08847d753e2d9a08d60df18d863faa5cb405aaedf,8000,1,148821,18.602625,WAV,ULAW,WAV,True,False
en-GB_atm_limit_0020.wav,en-GB,3,3,atm_limit,hi I've been trying to withdraw money from my ATM and I was just wondering what is the maximum amount of money I can withdraw thank you,hi I've been trying to withdraw money from my ATM and I was just wondering what is the maximum amount of money I can withdraw thank you,10.752,16000,1,172032,WAV,PCM_16,181,en-GB~ATM_LIMIT/60268e40dc3604f481bcb7a5.wav,en-GB~ATM_LIMIT/60268e40dc3604f481bcb7a5.wav,a60996aada3290855d28903bd9ced15fdd925fee611722850b0f080be005e1dd,40ce77cb32a384e4d50a568e1ec39ac804019d33,>8 s,False,67b47db08ba90efe580d8781d56cdffa0f4b412095cfaef078f0f327049a7ffb,8000,1,86016,10.752,WAV,ULAW,WAV,True,False
en-GB_atm_limit_0021.wav,en-GB,3,3,atm_limit,what's the maximum amount of money I can withdraw from cash machine at one time,what's the maximum amount of money I can withdraw from cash machine at one time,6.826625,16000,1,109226,WAV,PCM_16,182,en-GB~ATM_LIMIT/60268ba7c421a821df7c183c.wav,en-GB~ATM_LIMIT/60268ba7c421a821df7c183c.wav,8360d374e6e03e4ec55f92ffc199c2e42beac731f56da6b8681a5678dd0cb18c,40ce77cb32a384e4d50a568e1ec39ac804019d33,>4–8 s,False,e276a1da5a72109c0a1a477fcff195a37c417c8b851bb63a395eb006b09475d4,8000,1,54613,6.826625,WAV,ULAW,WAV,True,False
en-GB_atm_limit_0022.wav,en-GB,3,3,atm_limit,what is the maximum amount I can withdraw from the ATM,what is the maximum amount I can withdraw from the ATM,3.584,16000,1,57344,WAV,PCM_16,183,en-GB~ATM_LIMIT/60268e95c7abb7f832138b0d.wav,en-GB~ATM_LIMIT/60268e95c7abb7f832138b0d.wav,ae2630e0955143cf5ae169fc46bb9219fbb7dfc1cbf92f4b1dd9ad5262385762,40ce77cb32a384e4d50a568e1ec39ac804019d33,>2–4 s,True,b361e0a369fcff043b1ddf24301515b22d3ac7c1d83c7513237cfef8c2b10f92,8000,1,28672,3.584,WAV,ULAW,WAV,True,False
en-GB_atm_limit_0023.wav,en-GB,3,3,atm_limit,hey hey Dave I need to talk a lot of cash out from the cash machine and I wanted to know what the daily maximum limit is or is there any way I can increase it cos I need to get quite a big chunk out thanks,hey hey Dave I need to talk a lot of cash out from the cash machine and I wanted to know what the daily maximum limit is or is there any way I can increase it cos I need to get quite a big chunk out thanks,16.718375,16000,1,267494,WAV,PCM_16,184,en-GB~ATM_LIMIT/60268b71c7abb7f8321388e6.wav,en-GB~ATM_LIMIT/60268b71c7abb7f8321388e6.wav,cceb2c5dbaccd306a6697e60384cd6decb065ca80814c94de2a73759076ec841,40ce77cb32a384e4d50a568e1ec39ac804019d33,>8 s,False,a547b44c5e4cb6512838b01c8de98ec629a5d7ac1cc9ff9e02cf43d4b4063b73,8000,1,133747,16.718375,WAV,ULAW,WAV,True,False
en-GB_atm_limit_0024.wav,en-GB,3,3,atm_limit,what's the daily limit I can withdraw from an ATM,what's the daily limit I can withdraw from an ATM,4.864,16000,1,77824,WAV,PCM_16,185,en-GB~ATM_LIMIT/60268e19c7abb7f832138ac3.wav,en-GB~ATM_LIMIT/60268e19c7abb7f832138ac3.wav,a86320862cf0debf8397e059a20869bab2d84ab10a786cbaa1d10d4bb44cead7,40ce77cb32a384e4d50a568e1ec39ac804019d33,>4–8 s,True,376e3298f13511801f5e2201bc1d687c361847844a2cebf314e67ce8ef188ade,8000,1,38912,4.864,WAV,ULAW,WAV,True,False
en-GB_atm_limit_0025.wav,en-GB,3,3,atm_limit,hi I was just wondering what is the maximum limit for withdrawal of cash at the ATM and I was wondering whether I can increase the withdrawal limit from the standard price,hi I was just wondering what is the maximum limit for withdrawal of cash at the ATM and I was wondering whether I can increase the withdrawal limit from the standard price,15.957375,16000,1,255318,WAV,PCM_16,186,en-GB~ATM_LIMIT/60268fd9c7abb7f832138d63.wav,en-GB~ATM_LIMIT/60268fd9c7abb7f832138d63.wav,477dba140ddd8339297a99351b5d023cbe507d7e63ddcb3b35f32625278f9bef,40ce77cb32a384e4d50a568e1ec39ac804019d33,>8 s,False,bfdb9ffcf27ca4bcba15d35aebb672ac17749e56bf1944460dd9b0a8d0acf5f8,8000,1,127659,15.957375,WAV,ULAW,WAV,True,False
en-GB_atm_limit_0026.wav,en-GB,3,3,atm_limit,what is the maximum withdrawal limit at the cash machine,what is the maximum withdrawal limit at the cash machine,6.314625,16000,1,101034,WAV,PCM_16,187,en-GB~ATM_LIMIT/60268ab7c7abb7f83213887a.wav,en-GB~ATM_LIMIT/60268ab7c7abb7f83213887a.wav,5665eacf1f799b8d710aa673d459c460916404c5f437f3b0f99e0e4bf729f757,40ce77cb32a384e4d50a568e1ec39ac804019d33,>4–8 s,False,4525f4161aa4d96e2807fd69edc53baa049201d6df1fa0ad74a326b34c14e631,8000,1,50517,6.314625,WAV,ULAW,WAV,True,False
en-GB_atm_limit_0027.wav,en-GB,3,3,atm_limit,what is the maximum amount I can withdraw at an ATM machine,what is the maximum amount I can withdraw at an ATM machine,8.362625,16000,1,133802,WAV,PCM_16,188,en-GB~ATM_LIMIT/60268ae8c7abb7f83213888d.wav,en-GB~ATM_LIMIT/60268ae8c7abb7f83213888d.wav,0b8c3a98375f4780ec44e7dff38ebd55079a7e9387f659d220e7abe047a920d9,40ce77cb32a384e4d50a568e1ec39ac804019d33,>8 s,False,7b79b7c0fc70110d17180012df3e883d973fd3d00fabb213fb9191e37b40bea6,8000,1,66901,8.362625,WAV,ULAW,WAV,True,False
en-GB_atm_limit_0028.wav,en-GB,3,3,atm_limit,how much money can I withdraw from ATM,how much money can I withdraw from ATM,5.205375,16000,1,83286,WAV,PCM_16,189,en-GB~ATM_LIMIT/602694cbc421a821df7c1929.wav,en-GB~ATM_LIMIT/602694cbc421a821df7c1929.wav,280edcfc4e94ec1f6da293c64cac50f0543f3f534a5d6686783cc67631cbf5b8,40ce77cb32a384e4d50a568e1ec39ac804019d33,>4–8 s,True,f932f89ba4b71a5641721570246f8fb2847041e5a68863b5bf4828805e5ed678,8000,1,41643,5.205375,WAV,ULAW,WAV,True,False
en-GB_atm_limit_0029.wav,en-GB,3,3,atm_limit,am I was hoping to withdraw about £200 a cash in a cash machine what's the limit that I can withdraw,am I was hoping to withdraw about £200 a cash in a cash machine what's the limit that I can withdraw,7.509375,16000,1,120150,WAV,PCM_16,190,en-GB~ATM_LIMIT/60268e06c7abb7f832138ab5.wav,en-GB~ATM_LIMIT/60268e06c7abb7f832138ab5.wav,d5165c25fc6e3df8b3c68dad61ff460dcfbd5ea4505d737440bb9e8c8832594e,40ce77cb32a384e4d50a568e1ec39ac804019d33,>4–8 s,False,94f8c65ee0c060d148fc241891a9b08a9111170363efa7ae10091828420c8090,8000,1,60075,7.509375,WAV,ULAW,WAV,True,False
en-GB_atm_limit_0030.wav,en-GB,3,3,atm_limit,I'd like to withdraw money from an ATM what is my current limit for withdrawing cash,I'd like to withdraw money from an ATM what is my current limit for withdrawing cash,16.213375,16000,1,259414,WAV,PCM_16,191,en-GB~ATM_LIMIT/60268ed3dc3604f481bcb817.wav,en-GB~ATM_LIMIT/60268ed3dc3604f481bcb817.wav,6cf24a9589518e16b2a9aed47435a6064142ab4e4cded088efe30378e468cce6,40ce77cb32a384e4d50a568e1ec39ac804019d33,>8 s,False,a6f55d53c80f0dc99f03fc8d3eb5ec9e6ffb2f154d4716467058929c3d38eafe,8000,1,129707,16.213375,WAV,ULAW,WAV,True,False
en-GB_atm_limit_0031.wav,en-GB,3,3,atm_limit,I wonder what my limit at the ATM is,I wonder what my limit at the ATM is,9.045375,16000,1,144726,WAV,PCM_16,192,en-GB~ATM_LIMIT/6026897acfa37e1cf217b06b.wav,en-GB~ATM_LIMIT/6026897acfa37e1cf217b06b.wav,83e5e09785379683ae50a016bd8ac19c6541e72a79b00ded6835aa4d119ee339,40ce77cb32a384e4d50a568e1ec39ac804019d33,>8 s,False,b37223d5c6e5fe900bcaddb2b178869f77db938c350744120af88cd75ba6f371,8000,1,72363,9.045375,WAV,ULAW,WAV,True,False
en-GB_atm_limit_0032.wav,en-GB,3,3,atm_limit,how much can I withdraw from a cash machine at once,how much can I withdraw from a cash machine at once,3.413375,16000,1,54614,WAV,PCM_16,193,en-GB~ATM_LIMIT/60268b64c7abb7f8321388e0.wav,en-GB~ATM_LIMIT/60268b64c7abb7f8321388e0.wav,cf791970ad5034eabc1c749c1e80fcad57824ec98356a5f4c88c5699fa424356,40ce77cb32a384e4d50a568e1ec39ac804019d33,>2–4 s,True,98406145aeae33557869c11ea92baa724f519b8696631b52ed4e97ad2b7f6851,8000,1,27307,3.413375,WAV,ULAW,WAV,True,False
en-GB_atm_limit_0033.wav,en-GB,3,3,atm_limit,is there any way to find out what my maximum amount of withdrawal is a day at the ATM,is there any way to find out what my maximum amount of withdrawal is a day at the ATM,8.874625,16000,1,141994,WAV,PCM_16,194,en-GB~ATM_LIMIT/60268bf0c7abb7f832138945.wav,en-GB~ATM_LIMIT/60268bf0c7abb7f832138945.wav,c259906ea28c31e41510833f6fe47311f0b4aefac5fd6cc6df7307db78af9505,40ce77cb32a384e4d50a568e1ec39ac804019d33,>8 s,False,a1b26e7f491fcab2fce6f88102f9ce0b8fe051220110211c0d4aa34aeb04db6e,8000,1,70997,8.874625,WAV,ULAW,WAV,True,False
en-GB_atm_limit_0034.wav,en-GB,3,3,atm_limit,how much money can I withdraw in one go,how much money can I withdraw in one go,5.034625,16000,1,80554,WAV,PCM_16,195,en-GB~ATM_LIMIT/60268e7cc421a821df7c187d.wav,en-GB~ATM_LIMIT/60268e7cc421a821df7c187d.wav,427dd60027aa43438a8d2f06a2877c3450fe8e4cf82b4dd07b01c02a62ab6537,40ce77cb32a384e4d50a568e1ec39ac804019d33,>4–8 s,True,3491d6136c55427eb0987f8a9b4be8ee77d32a48f0c81f940d1584454f54dc62,8000,1,40277,5.034625,WAV,ULAW,WAV,True,False
en-GB_atm_limit_0035.wav,en-GB,3,3,atm_limit,hello I'm just calling to ask how much is my limit my debit card limit when it comes to the drawing money because I want to increase my withdrawal limit at the cash machine or is that not possible,hello I'm just calling to ask how much is my limit my debit card limit when it comes to the drawing money because I want to increase my withdrawal limit at the cash machine or is that not possible,15.701375,16000,1,251222,WAV,PCM_16,196,en-GB~ATM_LIMIT/60268d66c7abb7f832138a40.wav,en-GB~ATM_LIMIT/60268d66c7abb7f832138a40.wav,a9c2320fe8843ad84240a4c2f3e2017a81dd1cf05765ffb745bab885aa8c62a8,40ce77cb32a384e4d50a568e1ec39ac804019d33,>8 s,False,bc0965e7f296a53295592927734c72d542818c383aaecab9ecff13abfb0d0427,8000,1,125611,15.701375,WAV,ULAW,WAV,True,False
en-GB_atm_limit_0036.wav,en-GB,3,3,atm_limit,hi I'm trying to use my card on the ATM I just want to know what the maximum amount I can withdraw it,hi I'm trying to use my card on the ATM I just want to know what the maximum amount I can withdraw it,7.253375,16000,1,116054,WAV,PCM_16,197,en-GB~ATM_LIMIT/60268a2dcfa37e1cf217b079.wav,en-GB~ATM_LIMIT/60268a2dcfa37e1cf217b079.wav,106a99dd8068848174e2ed87d20bddf9206085ff609c6a9b9a5258f818e71d18,40ce77cb32a384e4d50a568e1ec39ac804019d33,>4–8 s,False,a21b65f9c3bdea853720ba004518e54d631b61b5501afeb89183537dca53d2c2,8000,1,58027,7.253375,WAV,ULAW,WAV,True,False
en-GB_atm_limit_0037.wav,en-GB,3,3,atm_limit,what's the maximum amount of money I can draw,what's the maximum amount of money I can draw,5.205375,16000,1,83286,WAV,PCM_16,198,en-GB~ATM_LIMIT/60269042cfa37e1cf217b13f.wav,en-GB~ATM_LIMIT/60269042cfa37e1cf217b13f.wav,0ac377ecb6079900f935086899d1bb76b155b0998eb0cb0b817d5d7935e84eaf,40ce77cb32a384e4d50a568e1ec39ac804019d33,>4–8 s,True,1b59a2abeb7c4c321c7e89aa223304ce83b9593f314fd0396a88021b3871df26,8000,1,41643,5.205375,WAV,ULAW,WAV,True,False
en-GB_atm_limit_0038.wav,en-GB,3,3,atm_limit,I was just wondering what the maximum amount of money Mozart the ATM is,I was just wondering what the maximum amount of money Mozart the ATM is,7.082625,16000,1,113322,WAV,PCM_16,199,en-GB~ATM_LIMIT/60268ef8c421a821df7c1894.wav,en-GB~ATM_LIMIT/60268ef8c421a821df7c1894.wav,23d63a48f789fad88625251820c8b1a1b92e44f0d5a1b0355e3d905b00ac8e36,40ce77cb32a384e4d50a568e1ec39ac804019d33,>4–8 s,False,3bc45af9cd961023d337ca9fade2b10aad69e454ffb836a41add179de608bbac,8000,1,56661,7.082625,WAV,ULAW,WAV,True,False
en-GB_atm_limit_0039.wav,en-GB,3,3,atm_limit,hi can you tell me the maximum hours am I allowed to draw on a daily basis from an APM please,hi can you tell me the maximum hours am I allowed to draw on a daily basis from an APM please,7.850625,16000,1,125610,WAV,PCM_16,200,en-GB~ATM_LIMIT/60268ba2c7abb7f83213890c.wav,en-GB~ATM_LIMIT/60268ba2c7abb7f83213890c.wav,05acbbd9b8f7ab1b7f66ca65d6472278df589a397d4fea5d467c8a5a44fa2539,40ce77cb32a384e4d50a568e1ec39ac804019d33,>4–8 s,False,7355a25bf5a60bc1504a0fe84c45f381ba7bb5d24629905ed7a25de5ebc56cf7,8000,1,62805,7.850625,WAV,ULAW,WAV,True,False
en-GB_atm_limit_0040.wav,en-GB,3,3,atm_limit,what's the maximum amount of money that I can withdraw,what's the maximum amount of money that I can withdraw,4.522625,16000,1,72362,WAV,PCM_16,201,en-GB~ATM_LIMIT/60268eb5dc3604f481bcb7fe.wav,en-GB~ATM_LIMIT/60268eb5dc3604f481bcb7fe.wav,4a3d544522d23fa818b3819fa4b7a2957e4512532a0639d252d91b3dbf524f2e,40ce77cb32a384e4d50a568e1ec39ac804019d33,>4–8 s,True,1e15b1bfa342fe73ef9726e9f0b15cc1d878cca18a57b2d87f00cefef936e68a,8000,1,36181,4.522625,WAV,ULAW,WAV,True,False
en-GB_atm_limit_0041.wav,en-GB,3,3,atm_limit,hi I was wondering what the maximum money I can withdraw it,hi I was wondering what the maximum money I can withdraw it,5.717375,16000,1,91478,WAV,PCM_16,202,en-GB~ATM_LIMIT/60268ebec7abb7f832138b2a.wav,en-GB~ATM_LIMIT/60268ebec7abb7f832138b2a.wav,a4495d16b6c88694fbdc0d50622b61bbc8fd6d4aa95750c49a15d33833b5df17,40ce77cb32a384e4d50a568e1ec39ac804019d33,>4–8 s,True,a6c1796377794f8eb703f4a73e25e138bdeb6ff251bd6ba671c32e59d3e0b410,8000,1,45739,5.717375,WAV,ULAW,WAV,True,False
en-GB_atm_limit_0042.wav,en-GB,3,3,atm_limit,hi I need to take out some money from my account with the ATM machine I'm just wondering how much can I take out in one go what's the maximum,hi I need to take out some money from my account with the ATM machine I'm just wondering how much can I take out in one go what's the maximum,12.631625,16000,1,202106,WAV,PCM_16,203,en-GB~ATM_LIMIT/60268cbbc7abb7f8321389c2.wav,en-GB~ATM_LIMIT/60268cbbc7abb7f8321389c2.wav,2df6ebcca8bf9241c5f8217a690a4facec3c5f3101939eddd8ebd05d187771a2,40ce77cb32a384e4d50a568e1ec39ac804019d33,>8 s,False,1d1ac111761aa8334d194713e259ae95a97f7ca132d2c9e2c1c9fec58ff34757,8000,1,101053,12.631625,WAV,ULAW,WAV,True,False
en-GB_atm_limit_0043.wav,en-GB,3,3,atm_limit,hello hello I want to use my cash card at the cash machine what's the maximum amount I can withdraw each day thanks,hello hello I want to use my cash card at the cash machine what's the maximum amount I can withdraw each day thanks,11.702875,16000,1,187246,WAV,PCM_16,204,en-GB~ATM_LIMIT/60268e8cdc3604f481bcb7e1.wav,en-GB~ATM_LIMIT/60268e8cdc3604f481bcb7e1.wav,658969ec87627ac09de2aef10d02577a096c3ffa0278306d14670f011ff14276,40ce77cb32a384e4d50a568e1ec39ac804019d33,>8 s,False,0e67bc3434e585001c3a2e73cdce21fbf966aa6b90d544ba492a338d5fa922be,8000,1,93623,11.702875,WAV,ULAW,WAV,True,False
en-GB_atm_limit_0044.wav,en-GB,3,3,atm_limit,hi there what is the limit on the APM can I want to know how much I can take out at 1 time of the maximum,hi there what is the limit on the APM can I want to know how much I can take out at 1 time of the maximum,11.434625,16000,1,182954,WAV,PCM_16,205,en-GB~ATM_LIMIT/60268eabc421a821df7c188c.wav,en-GB~ATM_LIMIT/60268eabc421a821df7c188c.wav,c95f31efa8f29a1a53761792674d1c432f80be7c82c6a7828e15ec852d89378e,40ce77cb32a384e4d50a568e1ec39ac804019d33,>8 s,False,cd48796011547ac4a4404118896407a89f965154a877758cdbc8f93c5f2a0752,8000,1,91477,11.434625,WAV,ULAW,WAV,True,False
en-GB_atm_limit_0045.wav,en-GB,3,3,atm_limit,hi there I need weed how much money I can get out in a cash machine and any day,hi there I need weed how much money I can get out in a cash machine and any day,5.717375,16000,1,91478,WAV,PCM_16,206,en-GB~ATM_LIMIT/60268ee6c7abb7f832138b5a.wav,en-GB~ATM_LIMIT/60268ee6c7abb7f832138b5a.wav,8fe6c5101d5d75a256e51f115011d72161b60f25126169dafa740164b6a832d5,40ce77cb32a384e4d50a568e1ec39ac804019d33,>4–8 s,True,317961cf1300554dabdefa861944bf24c2ccb69222d3bb188c1b0b4089f9b6b4,8000,1,45739,5.717375,WAV,ULAW,WAV,True,False
en-GB_atm_limit_0046.wav,en-GB,3,3,atm_limit,hello and wonder whether you can help me I'm trying to withdraw money today and just wondered what is the maximum amount allowed to withdraw during the day,hello and wonder whether you can help me I'm trying to withdraw money today and just wondered what is the maximum amount allowed to withdraw during the day,11.888625,16000,1,190218,WAV,PCM_16,207,en-GB~ATM_LIMIT/60268c3bdc3604f481bcb72b.wav,en-GB~ATM_LIMIT/60268c3bdc3604f481bcb72b.wav,255654cadf5291d3ca6b357921b17b53bc0e341fd6c760e598427cd8c890dc59,40ce77cb32a384e4d50a568e1ec39ac804019d33,>8 s,False,2edfd2d7d478f949a98fe5c3890fbe246f3d2c246d34e082901771952cd95599,8000,1,95109,11.888625,WAV,ULAW,WAV,True,False
en-GB_balance_0001.wav,en-GB,3,4,balance,I like to know what my current balance is,I like to know what my current balance is,4.010625,16000,1,64170,WAV,PCM_16,292,en-GB~BALANCE/60268ea7c421a821df7c188a.wav,en-GB~BALANCE/60268ea7c421a821df7c188a.wav,dcf1448837c26e3d7260a8f43244a50acedac5d29af661e4b04cd707fbb8783a,40ce77cb32a384e4d50a568e1ec39ac804019d33,>4–8 s,True,93b528ecbafd7bfb412450e21d21670754f0d269e7c80f62922ff281d893b4f9,8000,1,32085,4.010625,WAV,ULAW,WAV,True,False
en-GB_balance_0002.wav,en-GB,3,4,balance,show me my account balance,show me my account balance,2.901375,16000,1,46422,WAV,PCM_16,293,en-GB~BALANCE/60269156dc3604f481bcb8fc.wav,en-GB~BALANCE/60269156dc3604f481bcb8fc.wav,19acf3b37c69647a3e9c4661a6019076d57cdd805c8f8aed47366a37a08b2c59,40ce77cb32a384e4d50a568e1ec39ac804019d33,>2–4 s,True,fe66102616edebd53af11d2aa34e2400647fab57737d08742fdefe950e587745,8000,1,23211,2.901375,WAV,ULAW,WAV,True,False
en-GB_balance_0003.wav,en-GB,3,4,balance,could you let me know what my account balance is please,could you let me know what my account balance is please,3.413375,16000,1,54614,WAV,PCM_16,294,en-GB~BALANCE/60268c8fc7abb7f8321389a2.wav,en-GB~BALANCE/60268c8fc7abb7f8321389a2.wav,f65fa30edd7c1d75909ffa0279ccba1e5899df1b1303a6386a502b651003f0a3,40ce77cb32a384e4d50a568e1ec39ac804019d33,>2–4 s,True,ad50102791e98fb3e21136b1b9b1becb4193a383c1ca5bb8e5d722a314b09df7,8000,1,27307,3.413375,WAV,ULAW,WAV,True,False
en-GB_balance_0004.wav,en-GB,3,4,balance,how much money do I have in my account,how much money do I have in my account,3.84,16000,1,61440,WAV,PCM_16,295,en-GB~BALANCE/60268e5bdc3604f481bcb7b7.wav,en-GB~BALANCE/60268e5bdc3604f481bcb7b7.wav,354fb853806a7d70ec1fce5aba7162544c0ed87a1923da009c7bb4deb50bbfbd,40ce77cb32a384e4d50a568e1ec39ac804019d33,>2–4 s,True,51a30fcfebede3b2df1bd9464cb88a77dbd1a70ad3e6ecdfd73f37aaebda27f2,8000,1,30720,3.84,WAV,ULAW,WAV,True,False
en-GB_balance_0005.wav,en-GB,3,4,balance,hi I'd like to make an enquiry about my account balance please,hi I'd like to make an enquiry about my account balance please,5.108375,16000,1,81734,WAV,PCM_16,296,en-GB~BALANCE/60268f33dc3604f481bcb844.wav,en-GB~BALANCE/60268f33dc3604f481bcb844.wav,7daa07bee19882766333df961c143d310c8f4c0b92924c0dc493706449ae5d84,40ce77cb32a384e4d50a568e1ec39ac804019d33,>4–8 s,True,643c7cebf253ea9972ba18ca7e0262c7a83bd373f9fbccf8be8056b39a4953ab,8000,1,40867,5.108375,WAV,ULAW,WAV,True,False
en-GB_balance_0006.wav,en-GB,3,4,balance,please can you tell me my account balance,please can you tell me my account balance,4.736875,16000,1,75790,WAV,PCM_16,297,en-GB~BALANCE/60268dcfc7abb7f832138a8c.wav,en-GB~BALANCE/60268dcfc7abb7f832138a8c.wav,a6d5e55f62fd04ee6603d2a47553f388654fd2c2ad3e8a35e1681f3e32e76744,40ce77cb32a384e4d50a568e1ec39ac804019d33,>4–8 s,True,6bd28baab01be01675fdddf8969fb143be9f9e6c518b71b643cf416800bccbdd,8000,1,37895,4.736875,WAV,ULAW,WAV,True,False
en-GB_balance_0007.wav,en-GB,3,4,balance,water check my account balance,water check my account balance,2.901375,16000,1,46422,WAV,PCM_16,298,en-GB~BALANCE/60268f1dc7abb7f832138bb9.wav,en-GB~BALANCE/60268f1dc7abb7f832138bb9.wav,a40ca362145740b8602edfc2cb23828379817d59f645a7145c7cd0460fc66388,40ce77cb32a384e4d50a568e1ec39ac804019d33,>2–4 s,True,39db3d204fddbfdd10a426171f4be3fa55a19e31e7e718ae0774cd3f1397dcb1,8000,1,23211,2.901375,WAV,ULAW,WAV,True,False
